ba34c0237e6135d938acbc3ea895a3ad73872494c6ffe12f9a03cbda.jpg,Happiness,
a883aafd3ca0a42f8fb188d1f0037ff68a56d254686d9f8a388d426d.jpg,Neutral,
8cfae9e7d6d5b0a0f4fb5f6dbc11c0af7ac6118553a1e93383d4308f.jpg,Neutral,
d40be6db037a430ead382edf2e0f87cea7341f9999f5782910a16619.jpg,Surprise,
e076f1af0c12b5ce7ac6878e56e23cdbd9b3a2fef91138d19898c8eb.jpg,Anger,
bca7e7a8ce4697c1fc85ec8091999c0f74c1fe9cac9d35bd4576540c.jpg,Neutral,
ab08c5de349050992f29001e959d6b3cd74c330786418782b14d2199.jpg,Anger,
7a989aacc772a5fcd25ce066b8f4e6589d93bf126a084158dde924f6.JPG,Neutral,
cfc888456ae270705157a9d5d8cb5b910a64aa9823a6168aab623bdf.jpg,Neutral,
6b55881c35339ac6071e29426f709b459f69f730c44f381d045e7d31.jpg,Neutral,
e479f182667801b795ec4d60200d4bd9ae39e874174b9d8e9f7ddac9.JPG,Neutral,
91e69d26af7554cef0f6f97ebf7fffc0bfb7e47b66df2a775f73c676.jpg,Anger,
91bfebe802a9ab16097d685ba5d2cba8e7c72d1314774d68a33b9db1.JPG,Sadness,
6768525603673a3163518e80f41657cbe1999eab206d6e9962376d07.jpg,Neutral,
fde54a73fab51f799095ee65a818cf073f4adbaa9c6535a723398a3c.jpg,Neutral,
5631b430164da701acc76de148eecd2361147477594b5155d1b30176.jpg,Anger,
fa091a15aa9d5ec5bdf6ce7a63167f77bbe562ec272d993537459e0c.jpg,Neutral,
f92ff539308bdee58906ec298f892668a98d5a6ab120410b6b65fc4b.jpg,Neutral,
75ae5dfd6736bbf560d151a566c69c6b1b2dc2b2f5cc5be819821091.jpg,Happiness,
d712287a977df94e7769cd6b803a89fc5899a8b73835edb9d712e1ce.png,Sadness,
f7a16562e96cb8cfe97b40e679a0cc227da15b8bd3394115a617b73a.jpg,Neutral,
c8c1c09595f3ee505ddca9ed3dd2229dc63e02ee983366e89f59e41f.jpg,Sadness,
78255bd674ce8dfc128f7754288b5ed4712145e29e02bb780993aef0.jpg,Sadness,
e0905041133c87641aae28ff54338cb174dbc5d880352b11f1bc136c.jpg,Neutral,
20efdaded3d3e4825323bbb88d689b9f91d4dcb7ca05d55d2c3253e1.jpg,Anger,
3d7a75a34afc49133919e8347eeb6b97dfcb0f41c6feb180c4f35fae.jpg,Surprise,
c64dbcee001ce26f307130b7df69f0babefcf0742537ecf69ce49ed1.jpg,Happiness,
490cc7be7a8c6113a571917ec190cc1b433dab321a6b070f559cfaab.jpg,Happiness,
fc8795401ff5b8f718e4efc8fc697694a6ac683acca0e2f06aceae93.jpg,Surprise,
e3029e2f2f8c39c99710e32e45b38781b4c56ba484acd797ad84ffa6.jpg,Neutral,
3fdda27bf66b50156c93be1030d9d0a6e9ff5676b1edf2c58a0c2dfa.png,Neutral,
5b3401bd0a0702babbf6051fdcc8a42e20501963f566f18724a74d2e.jpg,Surprise,
0089d600e9ad69e7eb4521e3f9e106303d1576476f5226db73abb16f.jpg,Surprise,
d3ecf8ecf4e8dad6d2d9c901106797ed5adac76e7422f5205339672a.jpg,Sadness,
7a1334543ee7b32ad5b871aa9291d0922632ef54ca0430c20f29c1a8.jpg,Neutral,
eddda2e6296ae6a64d074932976757f8c1fd6ad9c4f5ee442d906989.png,Happiness,
2ac7cc0cb26705a3dbbff11ba99ff253ed532220b7a03df3561d9507.jpg,Sadness,
1044a89465910de0206ecf2960ed2656baaf8086c07a0b4ef54ac14d.jpg,Sadness,
16c9d755fdb1b0528891b8eab16b4e62d11203ba5edaaa9afc71f386.jpg,Neutral,
28f9f5f7856d477067d183546b14a6ce8d2282fe055cc50431bcc5dc.jpg,Sadness,
bf5907af2e7323012e8c9ac202d0da1911800c58fa6852735faa81f6.jpg,Fear,
15527f45518c9304a3124d07e035c4ebb91c29fa135b6c858148d65b.jpg,Happiness,
245d9c2cbb08a36f22209869c3aab72c50d2914c3094399f1aa34ec1.jpg,Surprise,
db1942f70df601e9e7cd72a40d06aff9209edab1a4f8c5a9829bedfd.jpg,Anger,
b2a8b43928a8f5af7f9a8c2d135628d3bc95bf7eeae55f312e46b396.jpg,Anger,
0b992096e4cca007359cba76867cdc72ed41698667486ae3f85b2b21.jpg,Happiness,
62bdb6a0a85b48da7cffb8db35c138737998a861d3f2ce68664dfc4e.jpg,Happiness,
58569e35665098791f79462158a531ef748496b8125b0ae6f612f2f6.jpg,Anger,
ec52d3373f3a18634e5d44ad46d71643645204cbbab7b626c2ccaf03.jpg,Surprise,
a9caa595d43b6c80e230224f138615a54935578db44632aff1733c8e.jpg,Surprise,
4fe3a39dd1564db4545a77b35250bd3040d8d6ebbf86913da10f293a.jpg,Sadness,
f40d7c4ba23f40c15400752e55dedb7ed09639db4eb78c4e1f1854c0.jpg,Neutral,
da96c4d40252ba4160596039e634ef462af31b6beb6e67386af75dbd.jpg,Anger,
30e2994c12d8e0f5d2dcb3f15b8187bacb12321a167431bb836605f8.jpg,Fear,
c7619c56781c3d8037e43986bf603453b2014fd07f1d5e4228691b35.jpg,Sadness,
b4658856f8c97643a0ab622ba15d4570b134807a3d30a79f21dc77d8.jpg,Neutral,
c5dccbe3b10fcb9fb624079aef0f18e5b0a3c9d275e4de4dd807b761.jpg,Sadness,
cf41cc682f3b98f4cd296297796a054be5ff715aa22bbe78615e9f26.jpg,Surprise,
a8082aa07f6c4b3a873c528219a3d92a88621f9c630871171e1ae262.jpg,Neutral,
18c7b18a62d6cf01444924c10e7051766459f9c7cef4d9ed5b27c5e1.jpg,Anger,
cc7a2bd6a29358fadd762b337a62f28ce8b8ca548b61778067652b8d.jpg,Surprise,
ca5a7d9502b6c94faf605fe3256c761a756bddb5c080600806519399.jpg,Happiness,
dbbe436ba398804b63f73e2c105bb4d945f37de8ff0ff938c72612db.jpg,Sadness,
2cb5900595b554497cc0b391c16d88552e8ec710e23b799b5323b195.jpg,Happiness,
ca36132dbeabb582ee131b20f925dec2d1628c2097950f6c6549c5da.jpg,Surprise,
f1a9b89de27aa67b3594e3283964e66d6a792ebf62f4d30b4a7a5841.jpg,Sadness,
ff8d50abaa7e5170ac874e022478452ba54a3ed64ec07a4626a3c359.jpg,Surprise,
f8eaabd57c48e30cd1f3bec60bb178f0f50e45dd8c4f6928448c2970.jpg,Neutral,
a02aae661aa1244e8df721aa27e528293c4daa4e94692f0570873823.jpg,Neutral,
3667a1a0bdf64b64ed84c0518c367c884d864e45890a7578aa31df88.jpg,Anger,
f4f7c14c25332279c64acafc07f632c6f1dcf41d42165f1f8e399a65.jpg,Surprise,
cdee2fedfe7447766015636287c2175cff684357374aaebba92a7df8.jpg,Sadness,
69dd626b867ef6dfc33ea7d218244462d76ee6539d7dfaf01d2164cb.jpg,Happiness,
d873d106b554884d23d83bed40041b31a3f80736ce0478c2c0fef12b.jpg,Surprise,
26bd4fd313c85de6965a01bd5310d493c61c750373c507ea52ff2302.JPG,Neutral,
863ef5343c12c8301533f5e60a1c1a3176b79dc44cceb7f6d57e4288.jpg,Neutral,
c7d628d4ebada7f4cf6e77725ce8d2d05acc0155e80762923d1e0b5c.jpg,Fear,
c6c762a9e71ca62c8601077ac492a56ea6c70a9fc52e20fd0e3696c5.png,Sadness,
9101715c3bd80edade071baa8f7f96113dd136943c5f5264a872b0a9.jpg,Sadness,
2bac16e3062705ef9925148a2c6a4a1560abfd5da759974b46ae12eb.jpg,Sadness,
43ec883b4b96bfd4ade77a41cfa78f8ab689fbdee2d501dd4443f4c7.jpg,Happiness,
eb61c48f6caf71e940c6056382be9dc41b2d7558324755bf968da026.jpg,Anger,
9833c386e2620c7aa002855f6fdff24112038685377733d03d70e8a0.png,Sadness,
a18c8684ea13c6ca7096c542743fe1038cdb16e8f6dd0e2db5902365.jpg,Surprise,
d2be776e89824cb89ec94d4c9e9d418aae90343a60ea339899cf717b.jpg,Happiness,
63e10a8f3e55db9019f7a3b73f4eeeded8a3756718dbbef689309444.jpg,Sadness,
6bb75440d608eb7b86923432586ea4bf85336fd52c0212e592c64ad6.jpg,Surprise,
bd53fe48dc202336678a67a1a11069ee95a8a11425d66e54e0bc87ea.jpg,Neutral,
f957a216637856fed7b3e6ad2590f92605234e3b26461e7ba89e4304.jpg,Neutral,
05ceb5b14a0569822986c3f3505513bff4c2a249539cea341731fb5c.jpg,Sadness,
78b064e8ddc773194ffcc17a274e2393154e32ff5b88edf281162390.jpg,Happiness,
e965f8a4ded05f6aad00d1e9ba9dfc63dd15bc27ee3fa70f1268f70e.jpg,Sadness,
ccc9631d93ca0df7a9b7726bb0e3ae31e436f4e9d8490881e04abd19.jpg,Happiness,
efa082504b04d987f3b9fa88219c44b66d187af4cf74790f37a9cbbc.jpeg,Happiness,
80719c078788bef85820a6d871f98027d6c695f0b55784ce6723e69b.jpg,Anger,
9bbf5166d47f234997e19cee4a1b69745f1b991c7281ea22457a1c99.jpg,Anger,
532d98f073fb9d18a751fdbf93240ce9f9dbce813e6ee31ea8170c29.jpg,Neutral,
f58a4490e4e0deda14690ecf62059835923d9aeaf62a81dc06a8463e.jpg,Sadness,
bad02ab64e4a94f807e6a557f9f6c81db3f9f4797f5f21f946155ce7.jpg,Neutral,
3e4cf1228e56bff4076984150819a98a9993b0aa08e78ba17325c0c5.JPG,Sadness,
1562547ce7cba52a5ed283bbf06cf6678e1ae9479f4219c732eb6219.jpg,Happiness,
2fbec0e69683304ae9e4742be3a0b34e522cdada918be6457cc467e9.jpg,Anger,
ab81efc5bd5c05faaf9f93252cd13f6a29f6d2be5dd4b8ae6b78c04e.png,Anger,
e73f82468342b102f91d7912434c26cfbab0cad0123ca7c1e3c8eb2c.jpg,Neutral,
466bb21358a436c41c9da2bf89169be45929520e4f7aa61696562613.jpg,Anger,
4f087b709974ecb619a00cbe5afde1c6dea46b555300e358bfa51b7d.jpg,Surprise,
706d988d5a036a6ddd1f96c44091764d193df055be7d5d9973ba8aed.jpg,Anger,
db338cb42b4a3b0422e3316551708035492a92f068040ef3e53e2a41.jpg,Surprise,
62393f5c61f5060e81336575f97717f629df1feee3aa7ce49e9a5a4f.jpg,Sadness,
b474cb40dd342c2360f14581b07047274d347252df269c4634d7be18.jpg,Neutral,
8a34b261ff93d0b969663311494871908c7f628099fac5f8ce136825.jpg,Neutral,
e5ffa81b6c71df73d6929d6d046189c33210c97bf9c4bd1c015f60b4.jpg,Sadness,
dfdf43df18e2ae9ef4ac3fdc7bd64e685a61db9e6df251d12a2b899d.jpg,Surprise,
26c22f8ee55fd99c1a973b85ca75fa01a85eb4cb8f94feb18b3b0793.png,Fear,
48183c7b5c933029e83b87110072341899d30decf06e84d4d4fff5aa.jpg,Neutral,
7df159a7034ad6b0a1a619dae237613099cc82cc9a1088283feeb13e.jpg,Neutral,
5127869e6a52d232a178132331411758556dade333842c4ebf185066.jpg,Anger,
a887fccf26d92bd22f2b56d30e842c528db63876b56e1ef21738f364.jpg,Surprise,
26cf49348b0f4da77623844f5c48d760847905f90a3897ff509f5287.jpg,Happiness,
712cfd69406caa61c2ba7007e8a4c7d1313d1c6c244dd32bc5a50b74.jpg,Neutral,
a904b6b46d39f0b7e3de2f8879c444c5dfa8d687402da09b83da131b.jpg,Anger,
8438fe338c5fb98145201567a931ad92b463ea4fce7270904c03a318.jpg,Surprise,
72a28d1ccfaea715822904318861a0ea7e7e90d92a09b6a3a73f9ed2.jpg,Neutral,
8356fa1ddf3c6e68dc623cb7003685f90af5fd640d676bf2335f3e32.JPG,Anger,
f84a79dcbd5fa9377308996ff2c8a5948cde5873159aea8737c3cc4e.jpg,Surprise,
bf516852caa9355a15227fa6727a7307157727b7cd0a36fcfee58e2e.jpg,Surprise,
f856e127c581dfbe8e0e2c5b999d4c66741dade3eccdf2a465d36911.jpg,Surprise,
594af5166595c6b4f109a1999c5bd4365a43ad46cc9120f4258b24e3.jpg,Anger,
3a574a1755608cc31cda38cd2209cdeaa72039ec850ffd5f7c69e89d.jpg,Anger,
9760159facdc4ff18804fce3d7f3d2f806a563c4f191aacf978543dd.jpg,Anger,
9840ddd9feb340e60da5b0520b3f0f87136fc368775b33583942c0cd.jpg,Sadness,
a8b5c115677899a9cca847e888357e8aa61e61d3af14e2154a440026.jpg,Neutral,
656ba68c772264ac89513eb9e251cf766ad9b56c66bd1ff1fd958a54.jpg,Neutral,
f4b2b22e8df8c7f9b8c8dee473d29971d3c476d6cb2a2e1d43e3cc73.jpg,Sadness,
a515f6e79cd55c633a4ced64525df6b97fbed92eb330d94a74bb5d1c.jpg,Fear,
9564123885b493bff982efeba2df1cbd4bbc41f2d52e2e65454f357d.jpg,Surprise,
2d192212a6a8e153afdb1861dccae30318c4201b808d928ff1d91978.jpg,Neutral,
7796564e95ad62fbf18a9d92fe76aa12899a482933f9fe2ca564f6b0.jpg,Surprise,
f87fa4299b01936e068611f2bf8d9a457beecef39be9e72193efc7c4.jpg,Sadness,
83d61d505795443958991ca81c99c2578b63c81550dfa38f852a8582.jpg,Sadness,
7105bcc5c5f47d42e84edd43535e9c3e826f00bbee812c424ba8f124.jpg,Anger,
db005fe1cc4e6541d22dcf78b6e17b0d7f44583e37594707417d2934.jpeg,Neutral,
947135fd8c649f0c0496b44311ca34fe0c9490a54cfbd61b2c9527c4.jpg,Surprise,
ad34a11a3b78014cacf76dd6d9ecf8f73f8a83c0a471116e678dfeaf.jpg,Anger,
3678736949c8e2991715da5b7d30b0ca131da60450778e7a3e5a089a.jpg,Surprise,
e4f380a5b9325bda9de26788473bebc3fdfa0f3db68f6f1647cd0896.JPG,Surprise,
d4132ab276b679087890c5eab0771a1d5ba8629ebadc69ca163fab8a.jpg,Sadness,
7190b89f07206d191165aee363adfda03b6de746778e389f1fe35bf8.jpg,Sadness,
d6f1a6d3aa94f13dca46a77e059c0743a689ebf4721ad49afe0e0b24.jpg,Happiness,
af6bd7876557bd03869d6306859c28c606288c0f2567609f8a4765f1.jpg,Sadness,
54d126fd0907066438c0b3428deda2f7e20940d49e83f9edd41a0618.jpg,Surprise,
e721355f587c90351efd0be828c506ef3e5aea10c6e750f9bf0c6fe9.jpeg,Neutral,
cfe9b664ffe62c33df091fdc8e800a506bcbac67d6256a097b035344.png,Sadness,
e42df98cef880ce7c338e8ec09c6ec9cd9fb841045505300932f3fce.jpg,Sadness,
7495eb18cf73e933ce7634571b6cb37544a6dcf9731297879ba28acd.jpg,Sadness,
34e063270f619a41dd0244b5ef51713d602d97be34a9391128705b9f.jpg,Happiness,
ad44e6e293c35b41c1e9d012cdc981f32e48155300b9a717e6733c93.jpg,Surprise,
21d7dc283f4161c81c18b42c796665c4967c7a61238f44a4105594dc.jpg,Surprise,
8c46da7862444225c035507ebc1dafa7b0fbf3cf4105e2ce7cad68ce.jpg,Neutral,
cea4408fc3b5b5343ec47c0f6e6bc99c0f3a0b9051bdccde26ff9f6c.jpg,Neutral,
9885c8136a1cfc2074ccee834102adecc0bb10cafd960e927c9c52fc.jpg,Surprise,
aebb744ee61ae0b82eeb0152bc2935fa3a080b80174d6a0819ecb2e6.jpg,Surprise,
90179d1ca105027053398485947648c48e38ab97efefa2e279801438.jpg,Happiness,
f41361428ebd17e0d7e5131487104f44a96ddf3c164e8259ef089d11.jpg,Surprise,
132d10e122044f9e7270ab44799b11f5a7ccb52d9f2f4da3d7d28c8b.jpg,Sadness,
c899d745f8f38b283dfe2403ffb3413d008c19f790340dd8615cbb92.jpg,Sadness,
31e9e0cdab8111836f7caad81da5789366c79b98a8878c5040aed242.jpg,Anger,
56e9e51e40a4c50dceedbe4016a0e99b3f34b2c487e74ce08812d9c6.jpg,Neutral,
3fcd5c79604f80f00b284483485f7b25c3304a8d1e7fb45f4518c60e.jpg,Sadness,
c059378bd3e8bebac0c4021194f9e8eb223b41555ccd9b22fe194ef2.jpg,Happiness,
1d4dd8f58d27924d4cd9853caafea7c76699d8622ad2c07764a46de2.jpg,Surprise,
da9bb19c652d5ee0960ea0b00f3c4908c07b6675077a72293b5ffb2f.jpg,Neutral,
f1d35e4b3c8206ccd8d116d8e4fd3474821481a32be4c0d1a9ec5c4b.jpg,Surprise,
edfdb04d5d4bd4abda088222f8df7364f8ed71b2cb3b6641214115a1.jpg,Happiness,
58c3a914dd1dca48702a82795a5736676d3c60dd75177a072d048cc9.jpg,Surprise,
27adbae8e1b7324a5fc61c467a7be45934a65cc9eab96444438a2a5e.jpg,Neutral,
e35288aa950dab9347532962be391ea748db2cbb3c3c32d59554bc26.png,Anger,
b4f6c856c416d71c4792769f9c36d39045549aaa3cf25178f9ea921d.jpg,Neutral,
e6264eb14f57a4c3acefaf1948073d322461cb893a4d1700ba671e65.jpg,Anger,
733f541ee33a22c2a08c0449e862074cae6e7ff85d74e37e58aaa6a1.jpg,Surprise,
eee77e83ca8015241108eac247772a6c02017ff73972dfa8d3d29365.jpg,Anger,
2f006a5a9a6aa9d87a2387440f55094c5b42e27b4b354d27abc608aa.png,Sadness,
d6b2422f31ac4d5ab8cb907e82a147de1d6a78adb2e4b2d95b18c056.jpg,Surprise,
159c94f8122c1226a22a57238e9eb2d3eb0a54da9c4680520ac5db37.JPG,Surprise,
271426e6cea34cd3e7fb3818f07d3d3ed666c63814f5581c09f00d26.jpg,Sadness,
ddd1655bfa75bcdb42d7a688ac3f3e2ce7a214f323c076986ba9d962.jpg,Sadness,
91f3263d6e11ceb701fcebf10ed57ff60d49e2c49c0fc84c76991147.jpg,Fear,
af4986eef2ff432ff4ff29b30d3201771ca6c44de43da6265fc66684.jpg,Happiness,
eb278be417569517d680fd116b169143d20ed9579fa5841802171944.jpg,Surprise,
88fa88aa5c5daf35f0f61f213113d5e9c6bb3b8f6748c82f764648d0.jpg,Neutral,
0cd553e9104d846dfbf2b67763ce79bc27107f4dcbdd13e66aa97bd6.jpg,Happiness,
d1b745a24dd4a963c0b4f60b504dc6448a253985cb8a30b3a71a1cc6.jpg,Happiness,
d115bde2f82e925ca6e1836c2e9c64fb1c88adb4cc37529059ca47fc.jpg,Neutral,
13a950f62a2fda973ed9f7d07ade5228accb1aad90218ce50e16284c.jpg,Happiness,
ea66a028af0c1363034a2cb4d5d3bf5efa317afece9729113159ed21.jpg,Sadness,
a4ec8e9c3bb7ed85f914a013d55c408534a3568b01e8198bf36f9e12.jpg,Surprise,
f8946a0537fb014bad3fc6433956692366074a17668077039678474a.jpg,Fear,
032ffcd99964e414cea02ba83081e0e8410944500f1f7249dc1356f8.jpg,Neutral,
fbbc75fafdc62caec30bd45f199ae5d681b3afafe63017887292f6aa.jpg,Neutral,
a6dd6c31a838ed46bd691c310da8a97786e7b75f07ca766f6073bde2.jpg,Anger,
c5cc422dd0add7139d61f8079c5f7e9e65ad086e82662725a324f488.jpg,Anger,
98a87d5b333f98aed25ad56197ea60213b97c1b10ff606da4c39b727.jpg,Sadness,
972bffb079dd787b04dcc2aa246c1e3193d2787aa5b61f15c84021e2.jpg,Anger,
a3c121c0962b95a51338686b42d4a2cfc2530efc6c364d6187acfbe6.jpg,Sadness,
2016aac1e3f4bce00c762f766ceedff4541d30a2f8c1c41f8f05f338.jpg,Happiness,
8b13d56eb04af9772438b3413dca5949ae5c8da71fb1f54d49740eba.jpg,Anger,
26c217fb579113ee6eacac93a044a6c52af6f6ca34ea67193042fe4a.jpg,Anger,
6e096d12b88433cd406bd8a60793de26c585e27cb60cd1b1ee1a9b2e.jpg,Neutral,
8b25b3edec032a1518f3e9e1d2af70564dde82fd82a7379f8bc5083c.jpg,Fear,
b4e02e1ca80fdba1ca45011c8ff41f41b053766530fffb4be1fd1de9.jpg,Neutral,
e7373f3b9e520aed1f639683b8bea995a449bdcf32a965e662ef8690.jpg,Sadness,
6c0cbcc4e3084f04659b1804ef054558062479e86296572a400376bf.jpg,Happiness,
0e323b069411c4ba184da7c44915bb4b30f9473f4f39de40f2ff9959.png,Surprise,
dd558149f4295036307f2deea35c270eec571db5c1140d7b34b93149.jpg,Surprise,
166babcfe34ce6906104aaadcde230331b9b584dccda5ca88672d59c.jpg,Neutral,
852bdc414be4b6beb9ad3d3f4e0be9edfb29a6ad4482521cfd9bbaee.jpg,Sadness,
50880339a5386f2a040e75d7a70d6db63fe66146f8bc0f2da82a1956.jpg,Anger,
d1245284f6b471a8335c577a00b3468147be377b27a7d88f03385b6a.JPG,Sadness,
cd1be62b8ac5b84029a76ecd7de00f0dbfb013d842a0ff0365fa1baa.jpg,Happiness,
13d349b0a5f2c198b38c9388e02179d03c9ca5f2f8b698465086896c.jpg,Surprise,
307f57e10206171d94fd48b991401588445cfcdbf39dc48412180e68.jpg,Anger,
5e8c01b6346a9121ef98d6f5537a513111659ed8beb4df849dfa8f51.jpg,Neutral,
3e059d665326af97cb9d12e09689960de2862263f91bb4885b42f3d1.jpg,Anger,
c010437ef30628a19a2bffe6a88848502d8121f42ac1c9d338ed32c0.jpg,Happiness,
b4babf0050fb3493a935a180e4be7cc7fb9fb90f3f2189f6cac23dbe.jpg,Fear,
9653212c44444f9b1817963b7eee9c2ffe4921c8e3b2a330b2757c05.jpg,Surprise,
9d698b17470a269200be9d20937671fc11ee7a085937af0e659afdca.jpg,Anger,
9487175897c0e033790c5ae17fda2ad2ecad06bb9ede7f6904fa9c30.jpg,Happiness,
c14984f951c050499653ea3407bcc5c5029933a3c4cc14b6b01b051e.jpg,Anger,
8687f853b691733d75982b6152910cb19133d6593dc9550a7972c1f9.jpeg,Sadness,
731401b96c95897e5adfae387fc6faf6a3931a55f4f19414d017b323.jpg,Happiness,
229af0cf741176cdab317e3185ef6e9c95d6e5a888cc799f6e2f907c.jpg,Neutral,
deefdafd78bfba29091bef1b08befdd384d4a9a32a2f88ddea820a38.jpg,Anger,
15dcfd856496b16cbd3e1f32133aa40f87e92e6e501f00fd4e3482e0.png,Fear,
2267964322a410f767c9891d2f1edb15ed062f52aeb93e63ce6a4370.jpg,Anger,
9d0baf36b918c6c10237aa64b880c28e8b004d0b6fd3e1ad59b28b1f.jpg,Surprise,
e13e71b177419420f21d7c9990179e884c073feebc235ec00e451049.jpg,Anger,
71a93e2e0322102d1b09f0a9c5bf7f7f18f9525c4128bd1446465d70.jpg,Happiness,
5f280e5502cd04de166c5b4e9b63354658a322bd1fc2faa21d828c3b.jpg,Anger,
e2ca5137f8ee4704a0c4d9af9487f9054ab433026e90b036058d4c33.jpg,Sadness,
e4518ccb346ea2f2e4a3bdf34bc74c1b7dcd8e32d81587a13ff0591f.jpg,Sadness,
485437c34bb75111fe58a46b541c93ed2650848fbab814609e68bad9.jpg,Sadness,
af5cdd0869ddd6c5d2f799ad62669d708255bcf3ead79cc9097a3027.png,Neutral,
ba8db274a37526c50c4a597c7d347ad3b0c59ae03d4430c56c525dee.jpg,Surprise,
718cd7bdcf4c4d7c273aecd3908253633bd84f28afb695fde5ef2abb.jpg,Anger,
fc6cc50312f2d10e5615a113737076218130b95472acf0009e79be9c.jpg,Anger,
60eedbd1a0e6b9773c7ef4ff9e5ba4157c0a6105822d011ae4b6bc3c.jpg,Surprise,
c343e31f5d42efdd760c88a6c9d5a2db70e97c20ea6bf9f132aae18e.jpg,Sadness,
8c5032117b26c0cca488ccdc1f6c48e89aab0a32a392a2c61383b26f.jpg,Happiness,
bee738776b87cf3ccf366ece5ed9ed28e3013bbed746fb591c2dc7d9.jpg,Sadness,
5d6e70f785ce58a60e21a7be81ef3826dc9c2dae24ed8ce1dea0eb38.jpg,Happiness,
05374d201522dfa8924328892766f72dc177596b9e007f9b2570d9e7.jpg,Neutral,
866b102ca8f17a12680df6698fe5b5b3151cb6550c7407066934294c.jpg,Neutral,
943bfdee8d35959e950f7e1b92bac8597333d3f0693d7d161d4288c1.JPG,Sadness,
df0bdf715da7a74044359b498d012c973c2511dbd9021fdbc705dc7b.jpg,Surprise,
5f7e09fb6de19e50be3d0454efeef255d79d89066d923cd855017a9b.jpg,Sadness,
69514de69a57b72b84c02a7cfb749b9b9ae04a67fd99b1e66bd90d05.jpeg,Happiness,
628510e08826a5850b5fae7e83784f5c7c99059a31fbdef202194479.jpg,Anger,
109f9a1ad3170a3bf12b021056fd3033e6ebdf301b0d036f1f3e9169.jpg,Surprise,
